"date","city","property_type","benchmark_price","source","created_at"
"2010-10-01","Victoria","All","435400","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2010-10-01","Victoria","Apartment","263000","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2010-10-01","Victoria","House","543200","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2010-10-01","Victoria","Town House","399800","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2010-10-01","Winnipeg","All","207100","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2010-10-01","Winnipeg","Apartment","170000","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2010-10-01","Winnipeg","House","211000","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2010-10-01","Winnipeg","Town House","192000","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2010-11-01","Calgary","All","350500","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2010-11-01","Calgary","Apartment","229500","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2010-11-01","Calgary","House","384400","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2010-11-01","Calgary","Town House","284800","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2010-11-01","Edmonton","All","298300","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2010-11-01","Edmonton","Apartment","195000","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2010-11-01","Edmonton","House","333800","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2010-11-01","Edmonton","Town House","219300","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2010-11-01","Ottawa","All","304800","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2010-11-01","Ottawa","Apartment","270500","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2010-11-01","Ottawa","House","317300","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2010-11-01","Ottawa","Town House","216100","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2010-11-01","Toronto","All","409000","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2010-11-01","Toronto","Apartment","269800","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2010-11-01","Toronto","House","470300","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2010-11-01","Toronto","Town House","276400","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2010-11-01","Vancouver","All","565600","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2010-11-01","Vancouver","Apartment","345300","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2010-11-01","Vancouver","House","876200","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2010-11-01","Vancouver","Town House","439500","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2010-11-01","Victoria","All","433400","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2010-11-01","Victoria","Apartment","260800","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2010-11-01","Victoria","House","541600","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2010-11-01","Victoria","Town House","395200","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2010-11-01","Winnipeg","All","208100","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2010-11-01","Winnipeg","Apartment","167400","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2010-11-01","Winnipeg","House","212300","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2010-11-01","Winnipeg","Town House","193600","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2010-12-01","Calgary","All","346300","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2010-12-01","Calgary","Apartment","223200","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2010-12-01","Calgary","House","380500","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2010-12-01","Calgary","Town House","281500","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2010-12-01","Edmonton","All","296800","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2010-12-01","Edmonton","Apartment","191200","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2010-12-01","Edmonton","House","333000","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2010-12-01","Edmonton","Town House","216100","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2010-12-01","Ottawa","All","304000","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2010-12-01","Ottawa","Apartment","264800","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2010-12-01","Ottawa","House","317500","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2010-12-01","Ottawa","Town House","210700","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2010-12-01","Toronto","All","409400","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2010-12-01","Toronto","Apartment","271000","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2010-12-01","Toronto","House","470400","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2010-12-01","Toronto","Town House","277600","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2010-12-01","Vancouver","All","571700","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2010-12-01","Vancouver","Apartment","347500","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2010-12-01","Vancouver","House","887000","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2010-12-01","Vancouver","Town House","442400","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2010-12-01","Victoria","All","432400","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2010-12-01","Victoria","Apartment","259500","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2010-12-01","Victoria","House","540400","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2010-12-01","Victoria","Town House","395400","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2010-12-01","Winnipeg","All","207100","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2010-12-01","Winnipeg","Apartment","168800","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2010-12-01","Winnipeg","House","211100","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2010-12-01","Winnipeg","Town House","194400","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2011-01-01","Calgary","All","347400","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2011-01-01","Calgary","Apartment","221600","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2011-01-01","Calgary","House","382500","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2011-01-01","Calgary","Town House","279200","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2011-01-01","Edmonton","All","298600","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2011-01-01","Edmonton","Apartment","194100","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2011-01-01","Edmonton","House","334900","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2011-01-01","Edmonton","Town House","215000","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2011-01-01","Ottawa","All","307500","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2011-01-01","Ottawa","Apartment","269200","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2011-01-01","Ottawa","House","321000","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2011-01-01","Ottawa","Town House","213000","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2011-01-01","Toronto","All","413500","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2011-01-01","Toronto","Apartment","271300","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2011-01-01","Toronto","House","476300","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2011-01-01","Toronto","Town House","277700","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2011-01-01","Vancouver","All","584800","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2011-01-01","Vancouver","Apartment","351200","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2011-01-01","Vancouver","House","911500","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2011-01-01","Vancouver","Town House","447400","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2011-01-01","Victoria","All","432800","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2011-01-01","Victoria","Apartment","259500","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2011-01-01","Victoria","House","541300","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2011-01-01","Victoria","Town House","395300","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2011-01-01","Winnipeg","All","209500","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2011-01-01","Winnipeg","Apartment","170300","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2011-01-01","Winnipeg","House","213400","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2011-01-01","Winnipeg","Town House","198400","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2011-02-01","Calgary","All","350400","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2011-02-01","Calgary","Apartment","223000","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2011-02-01","Calgary","House","386300","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2011-02-01","Calgary","Town House","279300","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2011-02-01","Edmonton","All","300000","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2011-02-01","Edmonton","Apartment","193600","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2011-02-01","Edmonton","House","336500","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2011-02-01","Edmonton","Town House","216800","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2011-02-01","Ottawa","All","311400","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2011-02-01","Ottawa","Apartment","270800","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2011-02-01","Ottawa","House","325100","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2011-02-01","Ottawa","Town House","216500","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2011-02-01","Toronto","All","420600","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2011-02-01","Toronto","Apartment","276500","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2011-02-01","Toronto","House","484600","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2011-02-01","Toronto","Town House","282400","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2011-02-01","Vancouver","All","604600","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2011-02-01","Vancouver","Apartment","357000","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2011-02-01","Vancouver","House","948800","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2011-02-01","Vancouver","Town House","455700","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2011-02-01","Victoria","All","435100","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2011-02-01","Victoria","Apartment","261200","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2011-02-01","Victoria","House","545300","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2011-02-01","Victoria","Town House","391800","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2011-02-01","Winnipeg","All","216000","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2011-02-01","Winnipeg","Apartment","174800","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2011-02-01","Winnipeg","House","220300","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2011-02-01","Winnipeg","Town House","201600","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2011-03-01","Calgary","All","356000","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2011-03-01","Calgary","Apartment","224700","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2011-03-01","Calgary","House","393000","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2011-03-01","Calgary","Town House","283100","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2011-03-01","Edmonton","All","304500","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2011-03-01","Edmonton","Apartment","198300","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2011-03-01","Edmonton","House","341200","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2011-03-01","Edmonton","Town House","219700","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2011-03-01","Ottawa","All","315900","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2011-03-01","Ottawa","Apartment","280500","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2011-03-01","Ottawa","House","329300","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2011-03-01","Ottawa","Town House","217800","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2011-03-01","Toronto","All","426300","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2011-03-01","Toronto","Apartment","279200","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2011-03-01","Toronto","House","491700","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2011-03-01","Toronto","Town House","284600","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2011-03-01","Vancouver","All","616500","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2011-03-01","Vancouver","Apartment","360300","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2011-03-01","Vancouver","House","972100","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2011-03-01","Vancouver","Town House","460100","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2011-03-01","Victoria","All","438200","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2011-03-01","Victoria","Apartment","263500","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2011-03-01","Victoria","House","551100","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2011-03-01","Victoria","Town House","390000","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2011-03-01","Winnipeg","All","220700","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2011-03-01","Winnipeg","Apartment","177400","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2011-03-01","Winnipeg","House","225400","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2011-03-01","Winnipeg","Town House","203600","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2011-04-01","Calgary","All","358800","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2011-04-01","Calgary","Apartment","227100","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2011-04-01","Calgary","House","396200","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2011-04-01","Calgary","Town House","284400","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2011-04-01","Edmonton","All","308100","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2011-04-01","Edmonton","Apartment","198900","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2011-04-01","Edmonton","House","345400","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2011-04-01","Edmonton","Town House","223000","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2011-04-01","Ottawa","All","320000","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2011-04-01","Ottawa","Apartment","281600","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2011-04-01","Ottawa","House","333700","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2011-04-01","Ottawa","Town House","220500","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2011-04-01","Toronto","All","431700","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2011-04-01","Toronto","Apartment","282600","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2011-04-01","Toronto","House","498000","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2011-04-01","Toronto","Town House","287200","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2011-04-01","Vancouver","All","629400","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2011-04-01","Vancouver","Apartment","362000","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2011-04-01","Vancouver","House","998600","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2011-04-01","Vancouver","Town House","465700","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2011-04-01","Victoria","All","440500","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2011-04-01","Victoria","Apartment","265900","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2011-04-01","Victoria","House","552000","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2011-04-01","Victoria","Town House","395100","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2011-04-01","Winnipeg","All","221300","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2011-04-01","Winnipeg","Apartment","173300","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2011-04-01","Winnipeg","House","226300","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2011-04-01","Winnipeg","Town House","206300","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2011-05-01","Calgary","All","360600","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2011-05-01","Calgary","Apartment","227800","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2011-05-01","Calgary","House","398500","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2011-05-01","Calgary","Town House","284100","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2011-05-01","Edmonton","All","310300","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2011-05-01","Edmonton","Apartment","200100","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2011-05-01","Edmonton","House","348000","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2011-05-01","Edmonton","Town House","224400","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2011-05-01","Ottawa","All","320800","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2011-05-01","Ottawa","Apartment","284900","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2011-05-01","Ottawa","House","334100","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2011-05-01","Ottawa","Town House","223800","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2011-05-01","Toronto","All","436100","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2011-05-01","Toronto","Apartment","282900","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2011-05-01","Toronto","House","503800","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2011-05-01","Toronto","Town House","291500","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2011-05-01","Vancouver","All","640800","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2011-05-01","Vancouver","Apartment","363600","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2011-05-01","Vancouver","House","1021300","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2011-05-01","Vancouver","Town House","467200","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2011-05-01","Victoria","All","442600","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2011-05-01","Victoria","Apartment","267100","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2011-05-01","Victoria","House","553200","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2011-05-01","Victoria","Town House","403200","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2011-05-01","Winnipeg","All","222700","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2011-05-01","Winnipeg","Apartment","173400","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2011-05-01","Winnipeg","House","228000","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2011-05-01","Winnipeg","Town House","206500","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2011-06-01","Calgary","All","362100","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2011-06-01","Calgary","Apartment","228200","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2011-06-01","Calgary","House","400200","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2011-06-01","Calgary","Town House","286500","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2011-06-01","Edmonton","All","310700","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2011-06-01","Edmonton","Apartment","198800","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2011-06-01","Edmonton","House","348900","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2011-06-01","Edmonton","Town House","222300","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2011-06-01","Ottawa","All","322700","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2011-06-01","Ottawa","Apartment","282900","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2011-06-01","Ottawa","House","336600","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2011-06-01","Ottawa","Town House","224500","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2011-06-01","Toronto","All","439300","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2011-06-01","Toronto","Apartment","286700","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2011-06-01","Toronto","House","507400","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2011-06-01","Toronto","Town House","290300","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
